[4077912064, 4077944832]
[4077977600, 4078010368]
[4078043136, 4078075904]
[4078108672, 4078141440]
[4078174208, 4078206976]
[4078239744, 4078272512]
[4078305280, 4078338048]
[4078370816, 4078403584]
[4078436352, 4078469120]
[4078501888, 4078534656]
[4078567424, 4078600192]
[4078632960, 4078665728]
[4078698496, 4078731264]
[4078764032, 4078796800]
[4078829568, 4078862336]
[4078895104, 4078927872]
[4080009216, 4080041984]
[4080074752, 4080107520]
[4080140288, 4080173056]
[4080205824, 4080238592]
[4080271360, 4080304128]
[4080336896, 4080369664]
[4080402432, 4080435200]
[4080467968, 4080500736]
[4080533504, 4080566272]
[4080599040, 4080631808]
[4080664576, 4080697344]
[4080730112, 4080762880]
[4080795648, 4080828416]
[4080861184, 4080893952]
[4080926720, 4080959488]
[4080992256, 4081025024]
[4082106368, 4082139136]
[4082171904, 4082204672]
[4082237440, 4082270208]
[4082302976, 4082335744]
[4082368512, 4082401280]
[4082434048, 4082466816]
[4082499584, 4082532352]
[4082565120, 4082597888]
[4082630656, 4082663424]
[4082696192, 4082728960]
[4082761728, 4082794496]
[4082827264, 4082860032]
[4082892800, 4082925568]
[4082958336, 4082991104]
[4083023872, 4083056640]
[4083089408, 4083122176]
[4084203520, 4084236288]
[4084269056, 4084301824]
[4084334592, 4084367360]
[4084400128, 4084432896]
[4084465664, 4084498432]
[4084531200, 4084563968]
[4084596736, 4084629504]
[4084662272, 4084695040]
[4084727808, 4084760576]
[4084793344, 4084826112]
[4084858880, 4084891648]
[4084924416, 4084957184]
[4084989952, 4085022720]
[4085055488, 4085088256]
[4085121024, 4085153792]
[4085186560, 4085219328]
[4086300672, 4086333440]
[4086366208, 4086398976]
[4086431744, 4086464512]
[4086497280, 4086530048]
[4086562816, 4086595584]
[4086628352, 4086661120]
[4086693888, 4086726656]
[4086759424, 4086792192]
[4086824960, 4086857728]
[4086890496, 4086923264]
[4086956032, 4086988800]
[4087021568, 4087054336]
[4087087104, 4087119872]
[4087152640, 4087185408]
[4087218176, 4087250944]
[4087283712, 4087316480]
[4087382032, 4087382033]
[4087382034, 4087382035]
[4087382528, 4087383296]
[4087383552, 4087383808]
[4087384080, 4087384081]
[4087384082, 4087384083]
[4087384576, 4087385344]
[4087385600, 4087385856]
[4087390224, 4087390225]
[4087390226, 4087390227]
[4087390720, 4087391488]
[4087391744, 4087392000]
[4087392272, 4087392273]
[4087392274, 4087392275]
[4087392768, 4087393536]
[4087393792, 4087394048]
[4087447568, 4087447569]
[4087447570, 4087447571]
[4087448064, 4087448832]
[4087449088, 4087449344]
[4087449616, 4087449617]
[4087449618, 4087449619]
[4087450112, 4087450880]
[4087451136, 4087451392]
[4087455760, 4087455761]
[4087455762, 4087455763]
[4087456256, 4087457024]
[4087457280, 4087457536]
[4087457808, 4087457809]
[4087457810, 4087457811]
[4087458304, 4087459072]
[4087459328, 4087459584]
[4087513104, 4087513105]
[4087513106, 4087513107]
[4087513600, 4087514368]
[4087514624, 4087514880]
[4087515152, 4087515153]
[4087515154, 4087515155]
[4087515648, 4087516416]
[4087516672, 4087516928]
[4087521296, 4087521297]
[4087521298, 4087521299]
[4087521792, 4087522560]
[4087522816, 4087523072]
[4087523344, 4087523345]
[4087523346, 4087523347]
[4087523840, 4087524608]
[4087524864, 4087525120]
[4087578640, 4087578641]
[4087578642, 4087578643]
[4087579136, 4087579904]
[4087580160, 4087580416]
[4087580688, 4087580689]
[4087580690, 4087580691]
[4087581184, 4087581952]
[4087582208, 4087582464]
[4087586832, 4087586833]
[4087586834, 4087586835]
[4087587328, 4087588096]
[4087588352, 4087588608]
[4087588880, 4087588881]
[4087588882, 4087588883]
[4087589376, 4087590144]
[4087590400, 4087590656]
[4087644176, 4087644177]
[4087644178, 4087644179]
[4087644672, 4087645440]
[4087645696, 4087645952]
[4087646224, 4087646225]
[4087646226, 4087646227]
[4087646720, 4087647488]
[4087647744, 4087648000]
[4087652368, 4087652369]
[4087652370, 4087652371]
[4087652864, 4087653632]
[4087653888, 4087654144]
[4087654416, 4087654417]
[4087654418, 4087654419]
[4087654912, 4087655680]
[4087655936, 4087656192]
[4087709712, 4087709713]
